molecular formula,substance name,CAS No.,"temperature, Tmin (K)","temperature, Tmax (K)",A,B,C,D
C8H19N,di-sec-butylamine,626-23-3,250,1500,-0.0042154107303742396,2.5016531603085898e-05,9.7688546930022e-08,-3.50437033729768e-11
C8H19N,dibutylamine,111-92-2,250,1500,-0.00364535256198917,2.2318732194872602e-05,9.26707219721659e-08,-3.31508907749462e-11
C8H19N,methylheptylamine,36343-05-2,250,1500,-0.00320347052475352,2.1126761850912303e-05,9.688012383457439e-08,-3.45677670161699e-11
C8H19N,"2-octanamine, (-n++)",44855-57-4,250,1500,-0.0033437519778336602,2.27244214688075e-05,9.90101627954555e-08,-3.56344182110156e-11
C8H19N,"6-methyl-2-heptanamine, (-n++)",5984-58-7,250,1500,-0.0033437519778336602,2.27244214688075e-05,9.90101627954555e-08,-3.56344182110156e-11
C8H19N,2-ethylhexylamine,104-75-6,250,1500,-0.0033437519778336602,2.27244214688075e-05,9.90101627954555e-08,-3.56344182110156e-11
C8H19N,octylamine,111-86-4,250,1500,-0.00275132786819521,1.89759403917635e-05,9.341070934502699e-08,-3.33972049763956e-11
C8H19N,diisobutylamine,110-96-3,250,1500,-0.00460021057819794,2.738346747659e-05,9.70058991239136e-08,-3.49958308968656e-11
C8H19NO,"N,N-diisopropylethanolamine",96-80-0,250,1500,-0.000661166634120457,3.85067364683413e-06,6.23602272101959e-08,-2.1831230574301198e-11
C8H19NO,6-amino-2-methyl-2-heptanol,372-66-7,250,1500,-0.000675456041334111,3.9555016245412e-06,6.31864756246112e-08,-2.21264615969161e-11
C8H19NO,2-(dipropylamino)ethanol,3238-75-3,250,1500,-0.000690090144907781,4.06328592120722e-06,6.403571177582379e-08,-2.24299612442818e-11
C8H20N2,N-hexylethylenediamine,7261-70-3,250,1500,-0.0008741121909019191,7.30732583915241e-06,6.309692348271821e-08,-2.2242874028928897e-11
C8H20N2,"N'-isopropyl-N,N'-dimethyl-1,3-propane-diamine",63905-13-5,250,1500,-0.0008741121909019191,7.30732583915241e-06,6.309692348271821e-08,-2.2242874028928897e-11
C8H20N2,"N,N-diisopropyl ethylenediamine",121-05-1,250,1500,-0.000644379877011186,5.22422622644209e-06,5.16667056340105e-08,-1.8138148280542998e-11
C8H20N2,"N,N,N',N'-tetramethyl-1,3-butanediamine",97-84-7,250,1500,-0.000924483098753075,7.77652428138985e-06,6.565789282277269e-08,-2.31642362744486e-11
C8H20N2,"N,N'-dimethyl-1,6-hexanediamine",13093-04-4,250,1500,-0.0008741121909019191,7.30732583915241e-06,6.309692348271821e-08,-2.2242874028928897e-11
C8H20N2,"N,N'-diisopropylethylenediamine",4013-94-9,250,1500,-0.000963082362358507,8.138504408942509e-06,6.76321952308949e-08,-2.38748537612907e-11
C8H20N2,"N,N,N',N'-tetramethyl-1,4-butanediamine",111-51-3,250,1500,-0.0009488208373336461,8.00452679202798e-06,6.69015731648319e-08,-2.36118478592403e-11
C8H20N2,"1,8-octanediamine",373-44-4,250,1500,-0.00140213532311662,1.2366325505789e-05,9.069062243021789e-08,-3.2188029454682106e-11
C8H20N2,"2,5-dimethyl-2,5-hexanediamine",23578-35-0,250,1500,-0.0010661185021294802,9.113951460168679e-06,7.29492782097844e-08,-2.57898350077022e-11
C8H20N2,"N,N,N'-triethylethylenediamine",105-04-4,250,1500,-0.000300275490364027,2.3924996100413602e-06,3.5552735714110395e-08,-1.2386843943954501e-11
C8H23N5,tetraethylenepentamine,112-57-2,250,1500,-0.0009399971911633619,6.676472889489e-06,3.5340223528640005e-08,-1.25729975663236e-11
C8H24O4Si4,octamethylcyclotetrasiloxane,556-67-2,250,1500,-0.0025803277787383,1.73967082264812e-05,6.07044769341627e-08,-2.4483223945939998e-11
C9H4O5,trimellitic anhydride,552-30-7,250,1500,-0.0008440798642084191,4.89266082718554e-06,2.96694496993581e-08,-1.0238244480037199e-11
C9H6N2O2,toluene diisocyanate,584-84-9,250,1500,-0.00323091762571589,1.83491843772788e-05,5.84272592815873e-08,-2.17797805631453e-11
C9H7N,isoquinoline,119-65-3,250,1500,-0.001620256306455,7.150830345054901e-06,9.114820100846e-08,-3.27375374688229e-11
C9H7N,quinoline,91-22-5,250,1500,-0.00172424053631236,7.88446777382476e-06,8.14863756197655e-08,-2.9402710320595305e-11
C9H7NO,8-hydroxyquinoline,148-24-3,250,1500,-0.00401183384664285,2.3971206923681302e-05,5.92967115560204e-08,-2.16627741185065e-11
C9H8,indene,95-13-6,250,1500,-0.00597337967946212,2.8944327565971004e-05,7.7894399016065e-08,-2.6276919710988e-11
C9H8O,2-methylbenzofuran,4265-25-2,250,1500,-0.00449396860998754,2.37183909138267e-05,7.74875034803791e-08,-2.83927984211099e-11
C9H10,trans-1-propenylbenzene,873-66-5,250,1500,-0.0035865319943074103,1.94824695267453e-05,9.49541066106746e-08,-3.52222064519474e-11
C9H10,"3(4)-methylstyrene, isomers",39294-88-7,250,1500,-0.00312392663587987,1.6564867459891e-05,1.05492970766546e-07,-3.80878968784083e-11
C9H10,methylstyrene,25013-15-4,250,1500,-0.00479031849314142,2.27358035432571e-05,8.88552829160718e-08,-3.1979812416164e-11
C9H10,1-propenylbenzene,637-50-3,250,1500,-0.0032059493571541,1.7261122942448e-05,9.8023579000147e-08,-3.6410910579522397e-11
C9H10,p-methylstyrene,622-97-9,250,1500,-0.004615434692974089,2.18206988878119e-05,8.73301886095605e-08,-3.13786930780243e-11
C9H10,o-methylstyrene,611-15-4,250,1500,-0.00539724146675488,2.62080028253871e-05,8.68557574597233e-08,-3.14927681846433e-11
C9H10,m-methylstyrene,100-80-1,250,1500,-0.00501947494730995,2.5011733129817e-05,8.78233572612758e-08,-3.17638801279297e-11
C9H10,2-propenylbenzene,300-57-2,250,1500,-0.00423007116239441,2.12822613874986e-05,9.54973705114867e-08,-3.57613038816629e-11
C9H10,cis-1-propenylbenzene,766-90-5,250,1500,-0.00310513144265902,1.6666955371119e-05,9.83075469078889e-08,-3.64430304717841e-11
C9H10,indane,496-11-7,250,1500,-0.00546084178611571,2.3716090710985e-05,9.441627588500019e-08,-3.23595973269325e-11
C9H10,α-methylstyrene,98-83-9,250,1500,-0.005401465111038529,2.60469632095838e-05,8.693011171479799e-08,-3.19621734780346e-11
C9H10Cl2,"2,4-dichloro-1,3,5-trimethylbenzene",57386-83-1,250,1500,-0.00215575765221285,1.57243194027196e-05,6.04374467810337e-08,-2.24983848129112e-11
C9H10O2,benzyl acetate,140-11-4,250,1500,-0.003992915977168729,2.11141545936485e-05,7.685333051523969e-08,-2.8238602707736603e-11
C9H10O2,ethyl benzoate,93-89-0,250,1500,-0.00339228993705696,1.4448346786740198e-05,7.647289516463339e-08,-2.8257964870877196e-11
C9H10O3,ethyl vanillin,121-32-4,250,1500,-0.0015871517688613198,9.731218745433529e-06,3.75680847614297e-08,-1.3462693772742601e-11
C9H11NO,p-dimethylaminobenzaldehyde,100-10-7,250,1500,-0.0021962324967457697,9.492228378329311e-06,8.6397577527082e-08,-3.16324157901083e-11
C9H12,mesitylene,108-67-8,250,1500,-0.0033306860198454302,1.56032583819893e-05,1.01051311055532e-07,-3.5891606469951894e-11
C9H12,trimethyl benzene,25551-13-7,250,1500,-0.00361469740296646,1.6915767286202697e-05,1.0133088691131901e-07,-3.63706295130242e-11
C9H12,"1,2,4-trimethylbenzene",95-63-6,250,1500,-0.0035788218824480797,1.66848008704215e-05,1.0270452662571501e-07,-3.68125377034991e-11
C9H12,"1,2,3-trimethylbenzene",526-73-8,250,1500,-0.00435269551018539,2.25724906536496e-05,9.62863344960902e-08,-3.42019612790758e-11
C9H12,o-ethyltoluene,611-14-3,250,1500,-0.00166776412607315,9.47960233683445e-06,1.07781284848734e-07,-3.87591770018031e-11
C9H12,m-ethyltoluene,620-14-4,250,1500,-0.00204211403011288,9.60521163768268e-06,1.0387856300394801e-07,-3.7600364454692e-11
C9H12,cumene,98-82-8,250,1500,0.00170313005467118,3.6739455309609604e-05,8.25131424480951e-08,-3.02658589095347e-11
C9H12,p-ethyltoluene,622-96-8,250,1500,-0.0023847808389102104,1.13794334968532e-05,1.04958601863511e-07,-3.79696704873575e-11
C9H12,propylbenzene,103-65-1,250,1500,0.0061541428267402895,3.72341653487651e-05,7.35387209879459e-08,-2.19911143860184e-11
C9H12O,"2,3,6-trimethylphenol",2416-94-6,250,1500,-0.00239149172843395,1.5591700611238902e-05,9.931673931682221e-08,-3.58151385612161e-11
C9H12O,3-methyl-4-ethylphenol,1123-94-0,250,1500,-0.00302105103249376,1.8009339835774697e-05,9.823903023618231e-08,-3.55773157896198e-11
C9H12O,3-methyl-5-ethylphenol,698-71-5,250,1500,-0.00292261460329487,1.74523102583383e-05,9.82436189653765e-08,-3.55022022197889e-11
C9H12O,3-methyl-6-ethylphenol,1687-61-2,250,1500,-0.00311940572472483,1.85692712920132e-05,9.821241613308151e-08,-3.5642543093028797e-11
C9H12O,4-methyl-2-ethylphenol,3855-26-3,250,1500,-0.00315057678724317,1.87474030120022e-05,9.81996400119769e-08,-3.5661279422732705e-11
C9H12O,4-methyl-3-ethylphenol,6161-67-7,250,1500,-0.00292261460329487,1.74523102583383e-05,9.82436189653765e-08,-3.55022022197889e-11
C9H12O,"2,3,5-trimethylphenol",697-82-5,250,1500,-0.0024141251937541803,1.57208843807966e-05,9.932015809843859e-08,-3.5834623802017895e-11
C9H12O,"2,4,6-trimethylphenol",527-60-6,250,1500,-0.00265266113982014,1.70936722344496e-05,9.928023013150619e-08,-3.6006080632434e-11
C9H12O,2-methyl-6-ethylphenol,1687-64-5,250,1500,-0.00330014859527118,1.9606484738348102e-05,9.811113330876609e-08,-3.5739058908831207e-11
C9H12O,"2,4,5-trimethylphenol",496-78-6,250,1500,-0.0024141251937541803,1.57208843807966e-05,9.932015809843859e-08,-3.5834623802017895e-11
C9H12O,"2,3,4-trimethylphenol",526-85-2,250,1500,-0.0023891610752868,1.55784091433759e-05,9.93163112338612e-08,-3.5813098154923706e-11
C9H12O,2-phenyl-2-propanol,617-94-7,250,1500,-0.00318507794501193,1.73952700344685e-05,7.01956351891703e-08,-2.5983716542599104e-11
C9H12O,"3,4,5-trimethylphenol",527-54-8,250,1500,-0.0021689475690418,1.43323546858767e-05,9.920713860265929e-08,-3.55896394841403e-11
C9H12O,2-methyl-5-ethylphenol,1687-65-6,250,1500,-0.0030596746389994,1.82288316305168e-05,9.82311151986932e-08,-3.5604061342734e-11
C9H12O,benzyl ethyl ether,539-30-0,250,1500,-0.00406196308299646,1.77097755877375e-05,9.718952705412561e-08,-3.62314323377681e-11
C9H12O,2-propylphenol,644-35-9,250,1500,-0.00372768573219314,2.08573943412175e-05,9.708163876003081e-08,-3.5362634418711604e-11
C9H12O,3-propylphenol,621-27-2,250,1500,-0.00355713379507825,1.9894381561105604e-05,9.715606977623039e-08,-3.52636550191841e-11
C9H12O,4-propylphenol,645-56-7,250,1500,-0.0034802539432384,1.9463402417917897e-05,9.71698097184558e-08,-3.52102097879982e-11
C9H12O,2-isopropylphenol,88-69-7,250,1500,-0.00399231998205564,2.21367052452833e-05,1.0013865730590499e-07,-3.6508872215822e-11
C9H12O,3-isopropylphenol,618-45-1,250,1500,-0.00374170730511946,2.07252771888117e-05,1.0024714995702099e-07,-3.6363284222676103e-11
C9H12O,4-isopropylphenol,99-89-8,250,1500,-0.00372032961516225,2.0605796133869398e-05,1.0025059945822999e-07,-3.6348278029173895e-11
C9H12O,2-methyl-3-ethylphenol,1123-73-5,250,1500,-0.00307152830916589,1.8296296537879002e-05,9.82280205109089e-08,-3.5611972819512e-11
C9H12O,2-methyl-4-ethylphenol,2219-73-0,250,1500,-0.00306136519567282,1.82384504769321e-05,9.82306927583028e-08,-3.56051981055238e-11
C9H12O2,cumene hydroperoxide,80-15-9,250,1500,-0.00277988523319082,1.73992462643913e-05,4.50313486258438e-08,-1.6799965145305198e-11
C9H12S,"2,4-dimethyl-(1-thiaethyl)-benzene",,250,1500,-0.0014647555207822599,1.05049975886379e-05,8.5761770586773e-08,-3.11085089001845e-11
C9H12S,2-isopropylbenzenethiol,6262-87-9,250,1500,-0.000325951667643032,2.82125454587893e-06,8.91080455840644e-08,-3.2340082642434505e-11
C9H12S,benzenepropanethiol,24734-68-7,250,1500,-0.000371929070031445,3.32053198995904e-06,9.570276434029339e-08,-3.47766052034328e-11
C9H12S,"3,5-dimethyl-(1-thiaethyl)-benzene",,250,1500,-0.0014647555207822599,1.05049975886379e-05,8.5761770586773e-08,-3.11085089001845e-11
C9H12S,"3,4-dimethyl-(1-thiaethyl)-benzene",,250,1500,-0.0014647555207822599,1.05049975886379e-05,8.5761770586773e-08,-3.11085089001845e-11
C9H12S,"2,5-dimethyl-(1-thiaethyl)-benzene",,250,1500,-0.0014647555207822599,1.05049975886379e-05,8.5761770586773e-08,-3.11085089001845e-11
C9H12S,[(ethylthio)methyl]benzene,6263-62-3,250,1500,-0.000371929070031445,3.32053198995904e-06,9.570276434029339e-08,-3.47766052034328e-11
C9H12S,propyl phenyl sulfide,874-79-3,250,1500,-0.00256372407970825,1.48299531181833e-05,8.405778432346389e-08,-3.0793904745287e-11
C9H12S,4-ethyl-(1-thiaethyl)-benzene,,250,1500,-0.00195728833382432,1.23466139033703e-05,8.493226858562e-08,-3.0916470981205603e-11
C9H12S,3-ethyl-(1-thiaethyl)-benzene,,250,1500,-0.00195728833382432,1.23466139033703e-05,8.493226858562e-08,-3.0916470981205603e-11
C9H12S,2-ethyl-(1-thiaethyl)-benzene,20760-06-9,250,1500,-0.00201880602834418,1.26972785760575e-05,8.49379242214746e-08,-3.0968377953832004e-11
C9H12S,4-methyl-(1-thiapropyl)-benzene,622-63-9,250,1500,-0.0021294568607235303,1.3332156574489399e-05,8.492047867709239e-08,-3.1049376355829396e-11
C9H12S,3-methyl-(1-thiapropyl)-benzene,34786-24-8,250,1500,-0.00214363978714433,1.3413904077058698e-05,8.4915820774667e-08,-3.1058674381618694e-11
C9H12S,isopropyl phenyl sulfide,3019-20-3,250,1500,-0.00283957284545574,1.62466062298928e-05,8.56810635256231e-08,-3.14959188430465e-11
C9H12S,"2,6-dimethyl-(1-thiaethyl)-benzene",,250,1500,-0.0014647555207822599,1.05049975886379e-05,8.5761770586773e-08,-3.11085089001845e-11
C9H12S,"2,3-dimethyl-(1-thiaethyl)-benzene",,250,1500,-0.0014647555207822599,1.05049975886379e-05,8.5761770586773e-08,-3.11085089001845e-11
C9H13N,"2-methyl-N,N-dimethylaniline",609-72-3,250,1500,-0.00420136873922848,2.4965258127428e-05,7.202753913709941e-08,-2.64301186823374e-11
C9H13N,N-isopropylaniline,768-52-5,250,1500,-0.00420136873922848,2.4965258127428e-05,7.202753913709941e-08,-2.64301186823374e-11
C9H13N,4-isopropylaniline,99-88-7,250,1500,-0.00420136873922848,2.4965258127428e-05,7.202753913709941e-08,-2.64301186823374e-11
C9H13N,"3-methyl-N,N-dimethylaniline",121-72-2,250,1500,-0.00420136873922848,2.4965258127428e-05,7.202753913709941e-08,-2.64301186823374e-11
C9H13N,2-isopropylaniline,643-28-7,250,1500,-0.00420136873922848,2.4965258127428e-05,7.202753913709941e-08,-2.64301186823374e-11
C9H13N,3-butylpyridine,539-32-2,250,1500,-0.0009195118544498641,1.45824234991654e-06,1.1431495809070301e-07,-4.1397331456757e-11
C9H13N,"2,3,5,6-tetramethylpyridine",3748-84-3,250,1500,-0.0008433722669924861,1.1176804645473999e-06,1.07890592484984e-07,-3.90361875782508e-11
C9H13N,"4-methyl-N,N-dimethylaniline",99-97-8,250,1500,-0.00420136873922848,2.4965258127428e-05,7.202753913709941e-08,-2.64301186823374e-11
C9H13N,2-propylaniline,1821-39-2,250,1500,-0.00420136873922848,2.4965258127428e-05,7.202753913709941e-08,-2.64301186823374e-11
C9H13N,N-propylaniline,622-80-0,250,1500,-0.00420136873922848,2.4965258127428e-05,7.202753913709941e-08,-2.64301186823374e-11
C9H13N,"2,4,6-trimethylaniline",'88-05-1',250,1500,-0.00420136873922848,2.4965258127428e-05,7.202753913709941e-08,-2.64301186823374e-11
C9H13N,4-propylaniline,2696-84-6,250,1500,-0.00107337005287634,2.15951136716451e-06,1.27532787085256e-07,-4.625757759472629e-11
C9H13N,"2,6-diethylpyridine",935-28-4,250,1500,-0.000921121999482395,1.46549530925513e-06,1.14451702137464e-07,-4.144759806689521e-11
C9H13N,N-ethyl-3-methylaniline,102-27-2,250,1500,-0.00420136873922848,2.4965258127428e-05,7.202753913709941e-08,-2.64301186823374e-11
C9H13N,"2,4,5-trimethylaniline",137-17-7,250,1500,-0.00420136873922848,2.4965258127428e-05,7.202753913709941e-08,-2.64301186823374e-11
C9H13N,4-butylpyridine,5335-75-1,250,1500,-0.000940142099032751,1.55132177046471e-06,1.16069683296539e-07,-4.20423883843008e-11
C9H13N,N-ethyl-4-methylaniline,622-57-1,250,1500,-0.00420136873922848,2.4965258127428e-05,7.202753913709941e-08,-2.64301186823374e-11
C9H13N,N-ethyl-N-methylaniline,613-97-8,250,1500,-0.00420136873922848,2.4965258127428e-05,7.202753913709941e-08,-2.64301186823374e-11
C9H13N,2-butylpyridine,5058-19-5,250,1500,-0.000797946660748304,9.169464494064579e-07,1.0409886532987501e-07,-3.7643059083313296e-11
C9H13N,3-tert-butylpyridine,38031-78-6,250,1500,-0.000820745305977808,1.01744823633508e-06,1.05997897440654e-07,-3.83407425019729e-11
C9H13N,4-tert-butylpyridine,3978-81-2,250,1500,-0.000834705195853426,1.0792314310388398e-06,1.07164687901661e-07,-3.87694535577763e-11
C9H13N,"2,4-diethylpyridine",626-21-1,250,1500,-0.0007618064815965679,7.58701300506578e-07,1.0110560436698801e-07,-3.6543565717792704e-11
C9H13N,"2-ethyl-3,5-dimethylpyridine",1123-96-2,250,1500,-0.000847097234613643,1.13422618246036e-06,1.0820292318455e-07,-3.915095748491079e-11
C9H13N,"3-ethyl-2,6-dimethylpyridine",23580-52-1,250,1500,-0.000765791844211914,7.76084945556095e-07,1.01434636474666e-07,-3.66644143121614e-11
C9H13N,"4-ethyl-2,6-dimethylpyridine",36917-36-9,250,1500,-0.0007618064815965679,7.58701300506578e-07,1.0110560436698801e-07,-3.6543565717792704e-11
C9H13N,"2,3,4,6-tetramethylpyridine",20820-82-0,250,1500,-0.000888913332987725,1.3207992775343399e-06,1.11723178884396e-07,-4.0444671883117396e-11
C9H13N,2-ethyl-6-methylaniline,24549-06-2,250,1500,-0.00420136873922848,2.4965258127428e-05,7.202753913709941e-08,-2.64301186823374e-11
C9H13N,N-ethyl-2-methylaniline,94-68-8,250,1500,-0.00420136873922848,2.4965258127428e-05,7.202753913709941e-08,-2.64301186823374e-11
C9H13N,2-tert-butylpyridine,5944-41-2,250,1500,-0.0006269431590232,1.81516132914002e-07,9.01360809011478e-08,-3.25166844583048e-11
C9H14,3-propyl-3-hexeN-1-yne,688-52-8,250,1500,-0.00030562290869743703,1.0287199597370599e-05,1.0149330872354699e-07,-3.75203969367732e-11
C9H14,1-noneN-3-yne,57223-18-4,250,1500,-0.00033637962629808396,1.1094471593503698e-05,1.0660295861286001e-07,-3.94412005694659e-11
C9H14,1-noneN-4-yne,31508-12-0,250,1500,-0.000337238290084628,1.11227920393429e-05,1.0687508002848901e-07,-3.9541880658205404e-11
C9H14,2-noneN-4-yne,90644-60-3,250,1500,-0.000337238290084628,1.11227920393429e-05,1.0687508002848901e-07,-3.9541880658205404e-11
C9H14,"6,6-dimethyl-1-hepteN-4-yne",31508-08-4,250,1500,-0.000269691958543503,9.34252683420288e-06,9.536427485216301e-08,-3.52200120251463e-11
C9H14O,2-amylfuran,3777-69-3,250,1500,-0.00321202539326577,1.86842720501015e-05,1.28788580403053e-07,-4.75924646144604e-11
C9H14O,isophorone,78-59-1,250,1500,-0.00414547067580337,2.1501102299831e-05,9.77430602280393e-08,-3.58667078597238e-11
C9H14O,2-allylcyclohexanone,94-66-6,250,1500,0.00125190455434955,-1.34241914046651e-05,1.3904819356103802e-07,-4.87964373238536e-11
C9H14O6,glyceryl triacetate,102-76-1,250,1500,-0.0035124487202338396,2.2842169232126897e-05,3.2439287801804305e-08,-1.17980514684981e-11
C9H14S,2-isopentylthiophene,26963-33-7,250,1500,-0.0010146967260232199,8.94636752516462e-06,8.25500518466567e-08,-2.9640712874131104e-11
C9H16,"1,5,6-trimethylcyclohexene",116724-18-6,250,1500,-0.005499576006239471,2.40027930999564e-05,9.81649541285002e-08,-3.5610357757796295e-11
C9H16,"3,5-dimethyl-2,4-heptadiene",101935-28-8,250,1500,-0.0014496973177261401,1.238297104834e-05,1.13502543933845e-07,-4.1154995433795294e-11
C9H16,"3-ethyl-2-methyl-1,5-hexadiene",73398-15-9,250,1500,-0.00149840097584405,1.2855797768541802e-05,1.1643200363833199e-07,-4.2234005429714296e-11
C9H16,"1,2,3-trimethylcyclohexene",72312-48-2,250,1500,-0.0058939166473477795,2.5925665673549103e-05,1.04170766782136e-07,-3.78302098838205e-11
C9H16,"1,3,5-trimethylcyclohexene",3643-64-9,250,1500,-0.0055385269952607,2.41924221610648e-05,9.87568885732589e-08,-3.582909383217711e-11
C9H16,"3,5,5-trimethylcyclohexene",933-12-0,250,1500,-0.005252884223885829,2.28035048361027e-05,9.442293111263051e-08,-3.42278777882617e-11
C9H16,"1,4,4-trimethylcyclohexene",3419-71-4,250,1500,-0.005499576006239471,2.40027930999564e-05,9.81649541285002e-08,-3.5610357757796295e-11
C9H16,7-methyl-3-octyne,37050-06-9,250,1500,-0.00264805168119552,1.9590363355199397e-05,1.02490846348614e-07,-3.66011575106854e-11
C9H16,"1,5,5-trimethylcyclohexene",503-46-8,250,1500,-0.005499576006239471,2.40027930999564e-05,9.81649541285002e-08,-3.5610357757796295e-11
C9H16,"2,6-dimethyl-1,5-heptadiene",6709-39-3,250,1500,-0.00147881232249338,1.26654433617345e-05,1.1525310870397401e-07,-4.17997482734609e-11
C9H16,"1,6,6-trimethylcyclohexene",69745-49-9,250,1500,-0.0057349004978589895,2.5149482613913e-05,1.01745520065631e-07,-3.69336577226841e-11
C9H16,1-ethyl-4-methylcyclohexene,62088-36-2,250,1500,-0.00585400451890502,2.57307529756613e-05,1.0356162120826699e-07,-3.76050075841482e-11
C9H16,1-isopropyl-1-cyclohexene,'4292-04-0',250,1500,-0.006099087545732571,2.69285802975032e-05,1.07306457225195e-07,-3.89896464793651e-11
C9H16,"7-methyl-1,6-octadiene",42152-47-6,250,1500,-0.00148369605308665,1.27128787434872e-05,1.15546940817238e-07,-4.19079799262245e-11
C9H16,"1,4,5-trimethylcyclohexene",20030-32-4,250,1500,-0.00569541136213075,2.4956890892424102e-05,1.0114395500719801e-07,-3.67113025495297e-11
C9H16,3-methyl-1-isopropylcyclopentene,51115-02-7,250,1500,-0.00476529998659479,3.01161634762829e-05,9.55811383085656e-08,-3.37429723142969e-11
C9H16,"5,5-dimethyl-3-heptyne",23097-98-5,250,1500,-0.00264805168119552,1.9590363355199397e-05,1.02490846348614e-07,-3.66011575106854e-11
C9H16,4-isopropyl-1-methylcyclopentene,90769-70-3,250,1500,-0.00464742990790965,2.53724717560597e-05,9.60046415994117e-08,-3.3633811581170003e-11
C9H16,"2,6-dimethyl-1,3-heptadiene",2436-84-2,250,1500,-0.00145936669210361,1.2476721351760099e-05,1.14083703521823e-07,-4.13690316837896e-11
C9H16,1-nonyne,'3452-09-3',250,1500,-0.0035503483489948,2.57680822859439e-05,9.53908391710783e-08,-3.4062488013321904e-11
C9H16,2-nonyne,19447-29-1,250,1500,-0.00252206337294432,1.88017761875303e-05,1.02947717067989e-07,-3.66864727683185e-11
C9H16,3-nonyne,20184-89-8,250,1500,-0.0026248290742984,1.9446411538720802e-05,1.0272882052461801e-07,-3.6669831917718504e-11
C9H16,"2,6-dimethyl-3-heptyne",19549-97-4,250,1500,-0.00264805168119552,1.9590363355199397e-05,1.02490846348614e-07,-3.66011575106854e-11
C9H16,"1,8-nonadiene",4900-30-5,250,1500,-0.00147393752993459,1.2618110000692401e-05,1.14959869703807e-07,-4.16917379071273e-11
C9H16,"2,7-nonadiene",51333-70-1,250,1500,-0.00156305931984792,1.34857801818761e-05,1.2032955644680098e-07,-4.3670012406439605e-11
C9H16,"4-methyl-3,5-octadiene",36903-95-4,250,1500,-0.00154300157093322,1.32900879233363e-05,1.1911947370674e-07,-4.32241231643906e-11
C9H16,"7-methyl-2,4-octadiene",2216-70-8,250,1500,-0.00153800982071826,1.3241422518150801e-05,1.18818463202297e-07,-4.3113213983782e-11
C9H16,"2,4-dimethyl-2,4-heptadiene",74421-05-9,250,1500,-0.0014304650676514401,1.2196688987549901e-05,1.1234727945188999e-07,-4.0729555683923296e-11
C9H16,4-nonyne,20184-91-2,250,1500,-0.00264805168119552,1.9590363355199397e-05,1.02490846348614e-07,-3.66011575106854e-11
C9H16,1-butylcyclopentene,'2423-01-0',250,1500,-0.00464742990790965,2.53724717560597e-05,9.60046415994117e-08,-3.3633811581170003e-11
C9H16O,6-nonenal,2277-19-2,250,1500,0.00133390160567114,-9.72806439750932e-06,1.2126710137413699e-07,-4.42714046142655e-11
C9H16O,"2,4,5-trimethylcyclohexanone",51299-55-9,250,1500,0.0011821121117977802,-1.26985816842229e-05,1.2864588244517902e-07,-4.5103644169411e-11
C9H16O,"2,4,6-trimethylcyclohexanone",90645-54-8,250,1500,0.0011375934842102699,-1.22257357405013e-05,1.21818068806581e-07,-4.2679834700138e-11
C9H16O,4-propylcyclohexanone,40649-36-3,250,1500,0.00132052932281451,-1.41201258797811e-05,1.4923957082722498e-07,-5.241743672215229e-11
C9H16O,"3,3,5-trimethylcyclohexanone",873-94-9,250,1500,0.0011564124300500699,-1.2426780948944099e-05,1.24719304110819e-07,-4.3709663717141496e-11
C9H16O,"3,4,4-trimethylcyclohexanone",40441-35-8,250,1500,0.00112144095994587,-1.2051679282786999e-05,1.19308758634684e-07,-4.17892317679476e-11
C9H16O,2-nonenal,2463-53-8,250,1500,0.00133390160567114,-9.72806439750932e-06,1.2126710137413699e-07,-4.42714046142655e-11
C9H16O,"2,6-dimethyl-5-heptenal",106-72-9,250,1500,0.00133390160567114,-9.72806439750932e-06,1.2126710137413699e-07,-4.42714046142655e-11
C9H16O,"2,4,4-trimethylcyclohexanone",2230-70-8,250,1500,0.00116917619896734,-1.2562148893901199e-05,1.2667432377621802e-07,-4.44036917087108e-11
C9H16O,trans-2-nonenal,18829-56-6,250,1500,0.00133390160567114,-9.72806439750932e-06,1.2126710137413699e-07,-4.42714046142655e-11
C9H16O,"2,2,6-trimethylcyclohexanone",2408-37-9,250,1500,0.0010922974905638301,-1.17337347341417e-05,1.1473177023612302e-07,-4.01650533675104e-11
C9H16O,"2,2,5-trimethylcyclohexanone",933-36-8,250,1500,0.00111917190872047,-1.20271106447048e-05,1.18954759086361e-07,-4.1663598944875105e-11
C9H16O,"2,2,3-trimethylcyclohexanone",39257-08-4,250,1500,0.00116917619896734,-1.2562148893901199e-05,1.2667432377621802e-07,-4.44036917087108e-11
C9H16O,"2,3,6-trimethylcyclohexanone",42185-47-7,250,1500,0.00116277268377165,-1.24943315133162e-05,1.2569473833383902e-07,-4.40559341193588e-11
C9H16O,2-propylcyclohexanone,94-65-5,250,1500,0.001208493068324,-1.29746207539646e-05,1.32638075063727e-07,-4.6521123099761e-11
C9H16O,4-isopropylcyclohexanone,5432-85-9,250,1500,0.00132786318975039,-1.41938589614404e-05,1.50309602218521e-07,-5.27975542286458e-11
C9H16O,2-isopropylcyclohexanone,1004-77-9,250,1500,0.00112144095994587,-1.2051679282786999e-05,1.19308758634684e-07,-4.17892317679476e-11
C9H16O,2-ethyl-2-methylcyclohexanone,17206-52-9,250,1500,0.00119521834842799,-1.28360741735794e-05,1.30633845722553e-07,-4.58094716129974e-11
