molecular formula,substance name,CAS No.,"temperature, Tmin (K)","temperature, Tmax (K)",A,B,C,D
C8H11N,"2,3,4-trimethylpyridine",2233-29-6,250,1500,-2.87156207590442,0.212761153661611,-5.64176187529328e-06,-9.92385454681626e-09
C8H11N,2-ethyl-4-methylpyridine,2150-18-7,250,1500,-2.87156207590442,0.212761153661611,-5.64176187529328e-06,-9.92385454681626e-09
C8H11N,2-ethyl-6-methylpyridine,1122-69-6,250,1500,-2.87156207590442,0.212761153661611,-5.64176187529328e-06,-9.92385454681626e-09
C8H11N,3-ethyl-4-methylpyridine,529-21-5,250,1500,-2.87156207590442,0.212761153661611,-5.64176187529328e-06,-9.92385454681626e-09
C8H11N,4-ethyl-2-methylpyridine,536-88-9,250,1500,-2.87156207590442,0.212761153661611,-5.64176187529328e-06,-9.92385454681626e-09
C8H11N,2-isopropylpyridine,644-98-4,250,1500,-2.87156207590442,0.212761153661611,-5.64176187529328e-06,-9.92385454681626e-09
C8H11N,3-isopropylpyridine,6304-18-3,250,1500,-2.87156207590442,0.212761153661611,-5.64176187529328e-06,-9.92385454681626e-09
C8H11N,4-isopropylpyridine,696-30-0,250,1500,-2.87156207590442,0.212761153661611,-5.64176187529328e-06,-9.92385454681626e-09
C8H11N,"2,4,6-trimethylpyridine",108-75-8,250,1500,-2.87156207590442,0.212761153661611,-5.64176187529328e-06,-9.92385454681626e-09
C8H11N,2-propylpyridine,622-39-9,250,1500,-2.87156207590442,0.212761153661611,-5.64176187529328e-06,-9.92385454681626e-09
C8H11N,"3,4-dimethylaniline",95-64-7,250,1500,-1.17902523912673,0.19254651810194,7.596557116354891e-06,-1.3490584152830902e-08
C8H11N,"2,3,5-trimethylpyridine",695-98-7,250,1500,-2.87156207590442,0.212761153661611,-5.64176187529328e-06,-9.92385454681626e-09
C8H11N,"2,3,6-trimethylpyridine",1462-84-6,250,1500,-2.87156207590442,0.212761153661611,-5.64176187529328e-06,-9.92385454681626e-09
C8H11N,4-propylpyridine,1122-81-2,250,1500,-2.87156207590442,0.212761153661611,-5.64176187529328e-06,-9.92385454681626e-09
C8H11N,N-ethylaniline,103-69-5,250,1500,-1.17902523912673,0.19254651810194,7.596557116354891e-06,-1.3490584152830902e-08
C8H11N,p-ethylaniline,589-16-2,250,1500,-1.17902523912673,0.19254651810194,7.596557116354891e-06,-1.3490584152830902e-08
C8H11N,"3,5-dimethylaniline",108-69-0,250,1500,-1.17902523912673,0.19254651810194,7.596557116354891e-06,-1.3490584152830902e-08
C8H11N,"2,4,5-trimethylpyridine",1122-39-0,250,1500,-2.87156207590442,0.212761153661611,-5.64176187529328e-06,-9.92385454681626e-09
C8H11N,"2,6-dimethylaniline",87-62-7,250,1500,-1.17902523912673,0.19254651810194,7.596557116354891e-06,-1.3490584152830902e-08
C8H11N,"2,5-dimethylaniline",95-78-3,250,1500,-1.17902523912673,0.19254651810194,7.596557116354891e-06,-1.3490584152830902e-08
C8H11N,"2,4-dimethylaniline",95-68-1,250,1500,-1.17902523912673,0.19254651810194,7.596557116354891e-06,-1.3490584152830902e-08
C8H11N,"2,3-dimethylaniline",87-59-2,250,1500,-1.17902523912673,0.19254651810194,7.596557116354891e-06,-1.3490584152830902e-08
C8H11N,"N,4-dimethylaniline",623-08-5,250,1500,-1.17902523912673,0.19254651810194,7.596557116354891e-06,-1.3490584152830902e-08
C8H11N,"N,3-dimethylaniline",696-44-6,250,1500,-1.17902523912673,0.19254651810194,7.596557116354891e-06,-1.3490584152830902e-08
C8H11N,"N,2-dimethylaniline",611-21-2,250,1500,-1.17902523912673,0.19254651810194,7.596557116354891e-06,-1.3490584152830902e-08
C8H11N,o-ethylaniline,578-54-1,250,1500,-0.919326345688042,0.200040520016842,1.04850775604609e-05,-1.4922649374905102e-08
C8H11N,"N,N-dimethylaniline",121-69-7,250,1500,-1.41984039002945,0.186077983541339,4.92079306383209e-06,-1.21862888657835e-08
C8H11N,m-ethylaniline,587-02-0,250,1500,-1.17902523912673,0.19254651810194,7.596557116354891e-06,-1.3490584152830902e-08
C8H11NO,p-phenetidine,156-43-4,250,1500,0.873620524639406,0.181464499124906,2.31848476173328e-05,-1.8227817139992802e-08
C8H12,"(Z,E)-1,3-cyclooctadiene",3806-60-8,250,1500,-3.29476997189061,0.222508759763535,-8.66019199474364e-06,-9.38548414375893e-09
C8H12,"1,5-cyclooctadiene",111-78-4,250,1500,-3.29476997189061,0.222508759763535,-8.66019199474364e-06,-9.38548414375893e-09
C8H12,"1,4-cyclooctadiene",1073-07-0,250,1500,-3.29476997189061,0.222508759763535,-8.66019199474364e-06,-9.38548414375893e-09
C8H12,"cis,cis-1,5-cyclooctadiene",1552-12-1,250,1500,-3.29476997189061,0.222508759763535,-8.66019199474364e-06,-9.38548414375893e-09
C8H12,vinylcyclohexene,100-40-3,250,1500,-5.15232891976829,0.236569836568881,-2.5897630458964802e-05,-3.899364798263201e-09
C8H12,1-octeN-3-yne,17679-92-4,250,1500,-6.45909001141054,0.252338249878632,-3.85200108266877e-05,-1.31324028387467e-10
C8H12,"1,3-cyclooctadiene",1700-10-3,250,1500,-3.29476997189061,0.222508759763535,-8.66019199474364e-06,-9.38548414375893e-09
C8H12,"cis,cis-1,3-cyclooctadiene",3806-59-5,250,1500,-3.29476997189061,0.222508759763535,-8.66019199474364e-06,-9.38548414375893e-09
C8H12O,2-tert-butylfuran,7040-43-9,250,1500,-5.78839287589007,0.267497333812486,-2.8878978838868602e-05,-4.55780159131466e-09
C8H12O4,diethyl maleate,141-05-9,250,1500,-1.88316728376413,0.211781489208169,3.25660989793191e-06,-1.30417092880117e-08
C8H12O4,"1,4-cyclohexanedicarboxylic acid",619-82-9,250,1500,5.06781971267503,0.161727647837646,4.92945787674224e-05,-2.53007725954202e-08
C8H12S,2-butylthiophene,1455-20-5,250,1500,-2.50732242584363,0.218349901550541,-1.72300705555663e-06,-1.16404441033568e-08
C8H12S,3-butylthiophene,34722-01-5,250,1500,-2.50732242584363,0.218349901550541,-1.72300705555663e-06,-1.16404441033568e-08
C8H12S,2-tert-butylthiophene,1689-78-7,250,1500,-2.50732242584363,0.218349901550541,-1.72300705555663e-06,-1.16404441033568e-08
C8H12S,3-tert-butylthiophene,1689-79-8,250,1500,-2.50732242584363,0.218349901550541,-1.72300705555663e-06,-1.16404441033568e-08
C8H13N,"3-ethyl-2,4-dimethyl-1H-pyrrole",517-22-6,250,1500,-2.31192709461817,0.217528701240808,-2.8355628259538197e-08,-1.21983156663597e-08
C8H13N,"2,5-diethyl-1H-pyrrole",766-95-0,250,1500,-2.31192709461817,0.217528701240808,-2.8355628259538197e-08,-1.21983156663597e-08
C8H13N,1-butyl-1H-pyrrole,589-33-3,250,1500,-2.31192709461817,0.217528701240808,-2.8355628259538197e-08,-1.21983156663597e-08
C8H13N,"4-ethyl-2,3-dimethyl-1H-pyrrole",491-18-9,250,1500,-2.31192709461817,0.217528701240808,-2.8355628259538197e-08,-1.21983156663597e-08
C8H13N,"2,3,4,5-tetramethyl-1H-pyrrole",1003-90-3,250,1500,-2.31192709461817,0.217528701240808,-2.8355628259538197e-08,-1.21983156663597e-08
C8H14,"1,7-octadiene",3710-30-3,250,1500,-5.86200159914563,0.248898916554234,-3.21065829281312e-05,-2.31128978792107e-09
C8H14,"4,4-dimethylcyclohexene",14072-86-7,250,1500,-5.0918923191954,0.230957133716341,-2.5952264320010603e-05,-3.5607164860584004e-09
C8H14,"4,cis-5-dimethylcyclohexene",'3685-00-5',250,1500,-4.72637415924925,0.226929112062583,-2.2534267008693802e-05,-4.5881025997224e-09
C8H14,"4,trans-5-dimethylcyclohexene",'3685-01-6',250,1500,-5.04878384895307,0.230217594940069,-2.55785151574623e-05,-3.6562602053069303e-09
C8H14,1-octyne,629-05-0,250,1500,-5.01628687377344,0.224582198431776,-2.0914853723713102e-05,-5.7555909144917004e-09
C8H14,2-octyne,2809-67-8,250,1500,-4.34305142358441,0.211053919892798,-2.0401827094658397e-05,-4.4710037024189295e-09
C8H14,3-octyne,15232-76-5,250,1500,-4.6047198140103,0.213713459397561,-2.2859185102264e-05,-3.7197928180189295e-09
C8H14,3-ethyl-3-methyl-1-pentyne,919-12-0,250,1500,-4.86660622506466,0.216695043383859,-2.53220663975777e-05,-2.9827757622245303e-09
C8H14,"2,6-octadiene",4974-27-0,250,1500,-5.86200159914563,0.248898916554234,-3.21065829281312e-05,-2.31128978792107e-09
C8H14,"3-methyl-1,5-heptadiene",4894-62-6,250,1500,-5.86200159914563,0.248898916554234,-3.21065829281312e-05,-2.31128978792107e-09
C8H14,"2,5-dimethyl-1,5-hexadiene",627-58-7,250,1500,-5.86200159914563,0.248898916554234,-3.21065829281312e-05,-2.31128978792107e-09
C8H14,"2,5-dimethyl-2,4-hexadiene",764-13-6,250,1500,-5.86200159914563,0.248898916554234,-3.21065829281312e-05,-2.31128978792107e-09
C8H14,"3,trans-6-dimethylcyclohexene",'3685-00-5',250,1500,-5.04878384895307,0.230217594940069,-2.55785151574623e-05,-3.6562602053069303e-09
C8H14,"3,cis-5-dimethylcyclohexene",17516-95-9,250,1500,-5.04878384895307,0.230217594940069,-2.55785151574623e-05,-3.6562602053069303e-09
C8H14,4-octyne,1942-45-6,250,1500,-4.86660622506466,0.216695043383859,-2.53220663975777e-05,-2.9827757622245303e-09
C8H14,"1,5,5-trimethylcyclopentene",62184-83-2,250,1500,-4.77915620990509,0.224840837724499,-2.3350046580291197e-05,-4.17038439074773e-09
C8H14,"1,2,3-trimethylcyclopentene",473-91-6,250,1500,-4.77915620990509,0.224840837724499,-2.3350046580291197e-05,-4.17038439074773e-09
C8H14,1-ethylcyclohexene,1453-24-3,250,1500,-4.22658093133298,0.221609531971751,-1.79595442287433e-05,-5.961143672701329e-09
C8H14,3-ethylcyclohexene,2808-71-1,250,1500,-4.55941500667591,0.224944641861641,-2.1015346421977697e-05,-5.03244535822026e-09
C8H14,4-ethylcyclohexene,3742-42-5,250,1500,-4.47330062911436,0.224078042589729,-2.02191848619513e-05,-5.27486563829413e-09
C8H14,"1,2-dimethylcyclohexene",1674-10-8,250,1500,-4.09440432026477,0.22059369438925,-1.67282388604331e-05,-6.35288476262906e-09
C8H14,"1,3-dimethylcyclohexene",2808-76-6,250,1500,-4.77068443518605,0.227378674518968,-2.2949254961264998e-05,-4.46132571385493e-09
C8H14,"1,4-dimethylcyclohexene",2808-79-9,250,1500,-4.71451984827393,0.226808966151025,-2.2423425967959e-05,-4.62195028214826e-09
C8H14,"1,6-dimethylcyclohexene",1759-64-4,250,1500,-4.52133149686756,0.22485826299267,-2.06276769803845e-05,-5.1694978922032e-09
C8H14,"3,3-dimethylcyclohexene",695-28-3,250,1500,-4.98031997739019,0.229812932407441,-2.48900471231935e-05,-3.886493795541599e-09
C8H14,"3,cis-4-dimethylcyclohexene",,250,1500,-5.04878384895307,0.230217594940069,-2.55785151574623e-05,-3.6562602053069303e-09
C8H14,"3,trans-4-dimethylcyclohexene",,250,1500,-5.04878384895307,0.230217594940069,-2.55785151574623e-05,-3.6562602053069303e-09
C8H14,"3,cis-6-dimethylcyclohexene",19550-40-4,250,1500,-5.04878384895307,0.230217594940069,-2.55785151574623e-05,-3.6562602053069303e-09
C8H14,1-propylcyclopentene,3074-61-1,250,1500,-4.77915620990509,0.224840837724499,-2.3350046580291197e-05,-4.17038439074773e-09
C8H14,"1,5-dimethylcyclohexene",2808-77-7,250,1500,-4.71451984827393,0.226808966151025,-2.2423425967959e-05,-4.62195028214826e-09
C8H14,"3,trans-5-dimethylcyclohexene",56021-63-7,250,1500,-5.04878384895307,0.230217594940069,-2.55785151574623e-05,-3.6562602053069303e-09
C8H14O,3-octeN-2-one,1669-44-9,250,1500,-3.4897169179976,0.212686845336944,-1.1568432539922001e-05,-7.782119571901591e-09
C8H14O,6-methyl-4-hepteN-2-one,39273-81-9,250,1500,-3.4897169179976,0.212686845336944,-1.1568432539922001e-05,-7.782119571901591e-09
C8H14O,6-methyl-5-hepteN-2-one,110-93-0,250,1500,-3.4897169179976,0.212686845336944,-1.1568432539922001e-05,-7.782119571901591e-09
C8H14O,2-methyl-5-hepteN-3-one,77958-21-5,250,1500,-3.4897169179976,0.212686845336944,-1.1568432539922001e-05,-7.782119571901591e-09
C8H14O,5-methyl-4-hepteN-3-one,1447-26-3,250,1500,-3.4897169179976,0.212686845336944,-1.1568432539922001e-05,-7.782119571901591e-09
C8H14O,5-methyl-2-hepteN-4-one,81925-81-7,250,1500,-3.4897169179976,0.212686845336944,-1.1568432539922001e-05,-7.782119571901591e-09
C8H14O,6-methyl-2-hepteN-4-one,49852-35-9,250,1500,-3.4897169179976,0.212686845336944,-1.1568432539922001e-05,-7.782119571901591e-09
C8H14O,4-ethylcyclohexanone,5441-51-0,250,1500,-2.22107488143049,0.208980436900831,-2.7241332055539304e-08,-1.17189562704563e-08
C8H14O,2-ethyl-2-hexenal,645-62-5,250,1500,-3.96946800863162,0.230898938735511,-1.4340563269400799e-05,-7.80246005277733e-09
C8H14O,trans-2-octenal,2548-87-0,250,1500,-3.96946800863162,0.230898938735511,-1.4340563269400799e-05,-7.80246005277733e-09
C8H14O,2-ethyl hexenal,26266-68-2,250,1500,-3.96946800863162,0.230898938735511,-1.4340563269400799e-05,-7.80246005277733e-09
C8H14O,6-methyl-3-hepteN-2-one,2009-74-7,250,1500,-3.4897169179976,0.212686845336944,-1.1568432539922001e-05,-7.782119571901591e-09
C8H14O,5-methyl-1-hepteN-3-one,44829-76-7,250,1500,-3.4897169179976,0.212686845336944,-1.1568432539922001e-05,-7.782119571901591e-09
C8H14O,methylheptenone,409-02-9,250,1500,-3.4897169179976,0.212686845336944,-1.1568432539922001e-05,-7.782119571901591e-09
C8H14O,"trans-2,5-dimethylcyclohexanone, (-n++)",66395-23-1,250,1500,-2.22107488143049,0.208980436900831,-2.7241332055539304e-08,-1.17189562704563e-08
C8H14O,5-methyl-5-hepteN-3-one,1190-34-7,250,1500,-3.4897169179976,0.212686845336944,-1.1568432539922001e-05,-7.782119571901591e-09
C8H14O,5-methyl-5-hepteN-2-one,10339-67-0,250,1500,-3.4897169179976,0.212686845336944,-1.1568432539922001e-05,-7.782119571901591e-09
C8H14O,"cis-2,3-dimethylcyclohexanone",1551-88-8,250,1500,-2.22107488143049,0.208980436900831,-2.7241332055539304e-08,-1.17189562704563e-08
C8H14O,"trans-2,3-dimethylcyclohexanone",1551-89-9,250,1500,-2.22107488143049,0.208980436900831,-2.7241332055539304e-08,-1.17189562704563e-08
C8H14O,"trans-2,4-dimethylcyclohexanone, (2S)",93921-42-7,250,1500,-2.22107488143049,0.208980436900831,-2.7241332055539304e-08,-1.17189562704563e-08
C8H14O,"2,6-dimethylcyclohexanone",2816-57-1,250,1500,-2.22107488143049,0.208980436900831,-2.7241332055539304e-08,-1.17189562704563e-08
C8H14O,"3,3-dimethylcyclohexanone",2979-19-3,250,1500,-2.22107488143049,0.208980436900831,-2.7241332055539304e-08,-1.17189562704563e-08
C8H14O,"3,4-dimethyl-3-hexeN-2-one",1635-02-5,250,1500,-3.4897169179976,0.212686845336944,-1.1568432539922001e-05,-7.782119571901591e-09
C8H14O,"3,5-dimethylcyclohexanone",2320-30-1,250,1500,-2.22107488143049,0.208980436900831,-2.7241332055539304e-08,-1.17189562704563e-08
C8H14O,3-methyl-5-hepteN-2-one,38552-72-6,250,1500,-3.4897169179976,0.212686845336944,-1.1568432539922001e-05,-7.782119571901591e-09
C8H14O,"2,2-dimethylcyclohexanone",1193-47-1,250,1500,-2.22107488143049,0.208980436900831,-2.7241332055539304e-08,-1.17189562704563e-08
C8H14O,"4,4-dimethylcyclohexanone",4255-62-3,250,1500,-2.22107488143049,0.208980436900831,-2.7241332055539304e-08,-1.17189562704563e-08
C8H14O,"3,4-dimethylcyclohexanone",'5465-09-8',250,1500,-2.22107488143049,0.208980436900831,-2.7241332055539304e-08,-1.17189562704563e-08
C8H14O,"3,4-dimethyl-4-hexeN-2-one",53252-21-4,250,1500,-3.4897169179976,0.212686845336944,-1.1568432539922001e-05,-7.782119571901591e-09
C8H14O,"cis-2,4-dimethylcyclohexanone",116783-29-0,250,1500,-2.22107488143049,0.208980436900831,-2.7241332055539304e-08,-1.17189562704563e-08
C8H14O2,2-ethyl-2-hexenoic acid,5309-52-4,250,1500,0.243244930732956,0.177777371553564,1.79591431978399e-05,-1.62450399644245e-08
C8H14O2,ethyl 4-methyl-4-pentenoate,4911-54-0,250,1500,-4.39717512587772,0.227560932825168,-1.9027327154779998e-05,-5.9074633869082605e-09
C8H14O2,ethyl 2-methyl-4-pentenoate,53399-81-8,250,1500,-4.39717512587772,0.227560932825168,-1.9027327154779998e-05,-5.9074633869082605e-09
C8H14O2,trans-2-hexenyl acetate,2497-18-9,250,1500,-4.39717512587772,0.227560932825168,-1.9027327154779998e-05,-5.9074633869082605e-09
C8H14O2,trans-2-octenoic acid,1871-67-6,250,1500,0.243244930732956,0.177777371553564,1.79591431978399e-05,-1.62450399644245e-08
C8H14O2,tert-butyl methacrylate,585-07-9,250,1500,-4.39717512587772,0.227560932825168,-1.9027327154779998e-05,-5.9074633869082605e-09
C8H14O2,ethyl 3-methyl-3-pentenoate,86623-80-5,250,1500,-4.39717512587772,0.227560932825168,-1.9027327154779998e-05,-5.9074633869082605e-09
C8H14O2,"isovaleric acid, allyl ester",2835-39-4,250,1500,0.243244930732956,0.177777371553564,1.79591431978399e-05,-1.62450399644245e-08
C8H14O2,isoamyl acrylate,4245-35-6,250,1500,-4.39717512587772,0.227560932825168,-1.9027327154779998e-05,-5.9074633869082605e-09
C8H14O2,butyl methacrylate,97-88-1,250,1500,-4.33291172869223,0.224235197963257,-1.8749248468505302e-05,-5.8211275792304e-09
C8H14O2,2-methylbutyl acrylate,44914-03-6,250,1500,-4.39717512587772,0.227560932825168,-1.9027327154779998e-05,-5.9074633869082605e-09
C8H14O2,"3-hydroxy-2,2-dimethylhexanoic acid, βlactone",90112-82-6,250,1500,0.243244930732956,0.177777371553564,1.79591431978399e-05,-1.62450399644245e-08
C8H14O2,ethyl 4-methyl-2-pentenoate,2351-97-5,250,1500,-4.39717512587772,0.227560932825168,-1.9027327154779998e-05,-5.9074633869082605e-09
C8H14O2,ethyl 3-hexenoate,2396-83-0,250,1500,-4.39717512587772,0.227560932825168,-1.9027327154779998e-05,-5.9074633869082605e-09
C8H14O2,ethyl 2-hexenoate,1552-67-6,250,1500,-4.39717512587772,0.227560932825168,-1.9027327154779998e-05,-5.9074633869082605e-09
C8H14O2,"ethyl 2,3-dimethyl-2-butenoate",13979-28-7,250,1500,-4.39717512587772,0.227560932825168,-1.9027327154779998e-05,-5.9074633869082605e-09
C8H14O2,6-methyl-2-heptenoic acid,90112-75-7,250,1500,0.243244930732956,0.177777371553564,1.79591431978399e-05,-1.62450399644245e-08
C8H14O2,ethyl 4-methyl-3-pentenoate,6849-18-9,250,1500,-4.39717512587772,0.227560932825168,-1.9027327154779998e-05,-5.9074633869082605e-09
C8H14O3,butyric anhydride,106-31-0,250,1500,-3.48040957715523,0.220658566328042,-1.0637732198870699e-05,-8.567506829321059e-09
C8H14O4,diethyl succinate,123-25-1,250,1500,-2.67347960434303,0.216849259227029,-3.39433164722814e-06,-1.09589830776931e-08
C8H15Br,cis-1-bromo-1-octene,,250,1500,-3.5277024531521,0.233209505105824,-9.78981592920536e-06,-9.57963057624986e-09
C8H15Br,trans-1-bromo-1-octene,51751-87-2,250,1500,-3.5277024531521,0.233209505105824,-9.78981592920536e-06,-9.57963057624986e-09
C8H15Br3,"1,1,1-tribromooctane",62127-65-5,250,1500,1.64070928207251,0.218808215287157,3.23752697047523e-05,-2.3458990848743502e-08
C8H15Cl,4-chloro-2-octene,116668-50-9,250,1500,-3.242457399758,0.208703984276937,-9.58361864612402e-06,-8.276027068956791e-09
C8H15Cl,2-chloro-2-octene,90202-21-4,250,1500,-3.242457399758,0.208703984276937,-9.58361864612402e-06,-8.276027068956791e-09
C8H15Cl,2-chloro-1-octene,31283-43-9,250,1500,-3.242457399758,0.208703984276937,-9.58361864612402e-06,-8.276027068956791e-09
C8H15Cl,1-chloro-4-ethyl-3-hexene,82507-04-8,250,1500,-3.242457399758,0.208703984276937,-9.58361864612402e-06,-8.276027068956791e-09
C8H15Cl,trans-1-chloro-1-octene,59871-24-8,250,1500,-3.242457399758,0.208703984276937,-9.58361864612402e-06,-8.276027068956791e-09
C8H15Cl,cis-1-chloro-1-octene,64531-23-3,250,1500,-3.242457399758,0.208703984276937,-9.58361864612402e-06,-8.276027068956791e-09
C8H15Cl,6-chloro-2-methyl-2-heptene,80325-37-7,250,1500,-3.242457399758,0.208703984276937,-9.58361864612402e-06,-8.276027068956791e-09
C8H15Cl,cis-4-chloro-4-octene,7321-48-4,250,1500,-3.242457399758,0.208703984276937,-9.58361864612402e-06,-8.276027068956791e-09
C8H15Cl3,"1,1,1-trichlorooctane",4905-79-7,250,1500,-1.306766389258,0.203474889640621,7.506327099864481e-06,-1.4073318157511499e-08
C8H15F,cis-1-fluoro-1-octene,32814-16-7,250,1500,-6.81161244192398,0.242700405603943,-4.4503903222486e-05,2.65220513584426e-09
C8H15F,trans-1-fluoro-1-octene,32814-17-8,250,1500,-6.81161244192398,0.242700405603943,-4.4503903222486e-05,2.65220513584426e-09
C8H15F3,"1,1,1-trifluorooctane",53392-86-2,250,1500,-7.09290551355875,0.258637349431458,-4.5289298650975105e-05,2.02810649604533e-09
C8H15I,cis-1-iodo-1-octene,52356-93-1,250,1500,-1.52823831904058,0.230494168364351,8.090885866224801e-06,-1.57973416960208e-08
C8H15I,trans-1-iodo-1-octene,42599-17-7,250,1500,-1.52823831904058,0.230494168364351,8.090885866224801e-06,-1.57973416960208e-08
C8H15I3,"1,1,1-triiodooctane",,250,1500,7.42989116254333,0.190967894214266,6.61275654099932e-05,-3.20878323890965e-08
C8H15N,octanenitrile,124-12-9,250,1500,-2.26348150740764,0.186464750616902,-2.59246402385822e-06,-9.54013469037093e-09
C8H16,"4,4-dimethyl-cis2-hexene",19550-83-5,250,1500,-6.1430965459558,0.229808568959963,-3.8245205194811796e-05,1.0577145357432e-09
C8H16,"3,4-dimethyl-cis2-hexene",19550-81-3,250,1500,-5.72996220282263,0.223867203113566,-3.41696015006125e-05,-1.18081649966667e-10
C8H16,"3,4-dimethyl-trans-2-hexene",19550-82-4,250,1500,-5.72996220282263,0.223867203113566,-3.41696015006125e-05,-1.18081649966667e-10
C8H16,"3,5-dimethyl-cis2-hexene",66225-31-8,250,1500,-5.95249763147653,0.226291577705572,-3.64735302828004e-05,5.997406034293331e-10
C8H16,"5,5-dimethyl-trans-2-hexene",39782-43-9,250,1500,-6.24998447303828,0.230995015918207,-3.93785616717976e-05,1.4120276136701301e-09
C8H16,"3,5-dimethyl-trans-2-hexene",66225-12-5,250,1500,-5.95249763147653,0.226291577705572,-3.64735302828004e-05,5.997406034293331e-10
C8H16,"2,5-dimethyl-2-hexene",3404-78-2,250,1500,-5.94139431752478,0.226169845831184,-3.6357632066252796e-05,5.63586922622133e-10
C8H16,"4,4-dimethyl-trans-2-hexene",19550-83-5,250,1500,-6.1430965459558,0.229808568959963,-3.8245205194811796e-05,1.0577145357432e-09
C8H16,"4,5-dimethyl-2-hexene",73548-71-7,250,1500,-5.92809723174095,0.225964364483242,-3.622846155764529e-05,5.27298751488533e-10
C8H16,"4,5-dimethyl-cis2-hexene",65036-71-7,250,1500,-6.09589022306492,0.229526382727334,-3.77088813678331e-05,8.741255661525329e-10
C8H16,"2,4-dimethyl-2-hexene",14255-23-3,250,1500,-6.03014293524707,0.22714518642588,-3.72868547236264e-05,8.535791208818659e-10
C8H16,"5,5-dimethyl-cis2-hexene",39761-61-0,250,1500,-6.09236140135373,0.229248242063301,-3.7710656151067104e-05,8.90745810421066e-10
C8H16,"4,5-dimethyl-1-hexene",16106-59-5,250,1500,-6.21589057769294,0.230615684938233,-3.9015986346819106e-05,1.2986338342160002e-09
C8H16,3-ethyl-3-hexene,16789-51-8,250,1500,-5.84573255060227,0.2237321669891,-3.55815569708574e-05,4.14556007804e-10
C8H16,"4,5-dimethyl-trans-2-hexene",66225-14-7,250,1500,-6.09589022306492,0.229526382727334,-3.77088813678331e-05,8.741255661525329e-10
C8H16,"3,5-dimethyl-1-hexene",7423-69-0,250,1500,-6.49270916798728,0.233720840536828,-4.19898665818806e-05,2.2298969026165304e-09
C8H16,2-ethyl-1-hexene,1632-16-2,250,1500,-6.1196510272054,0.243807604911973,-3.57861400591986e-05,-6.58400933526133e-10
C8H16,3-ethyl-1-hexene,3404-58-8,250,1500,-6.25119630846973,0.229598685290278,-3.9630497676453296e-05,1.586241363116e-09
C8H16,4-ethyl-1-hexene,16746-85-3,250,1500,-6.26755619950671,0.229781692450232,-3.9805655295299e-05,1.64106871482693e-09
C8H16,"2,3-dimethyl-1-hexene",16746-86-4,250,1500,-6.09915559363944,0.227674624416983,-3.80523942712375e-05,1.10837746655653e-09
C8H16,"2,4-dimethyl-1-hexene",16746-87-5,250,1500,-6.0606127403533,0.227248286090925,-3.76455009052206e-05,9.81248129423199e-10
C8H16,"2,5-dimethyl-1-hexene",6975-92-4,250,1500,-6.03857131820534,0.227004948152634,-3.7413380812536604e-05,9.08749113231199e-10
C8H16,3-ethyl-cis2-hexene,36880-72-5,250,1500,-5.57168327098792,0.220760990681449,-3.2762145711499e-05,-4.630197939704e-10
C8H16,"3,4-dimethyl-1-hexene",16745-94-1,250,1500,-6.04873939256415,0.228767893721646,-3.7252771423685295e-05,7.47798027864266e-10
C8H16,"2,3-dimethyl-2-hexene",7145-20-2,250,1500,-5.38365937174368,0.218517736446211,-3.0894285100375395e-05,-1.0275722543245301e-09
C8H16,"4,4-dimethyl-1-hexene",1647-08-1,250,1500,-6.14182382883987,0.229556489028964,-3.8270927102913e-05,1.08176944697947e-09
C8H16,"3,4-dimethyl-cis3-hexene",19550-87-9,250,1500,-5.37093577740017,0.218382267302582,-3.0766504913787e-05,-1.06718707922933e-09
C8H16,"5,5-dimethyl-1-hexene",7116-86-1,250,1500,-6.40425817279655,0.232486063091793,-4.1073365235425106e-05,1.9586800475333298e-09
C8H16,"2,2-dimethyl-cis3-hexene",690-92-6,250,1500,-6.17519509443838,0.23016400209951,-3.85845222378484e-05,1.1637497491976e-09
C8H16,3-ethyl-trans-2-hexene,66225-15-8,250,1500,-5.57168327098792,0.220760990681449,-3.2762145711499e-05,-4.630197939704e-10
C8H16,4-ethyl-cis2-hexene,54616-49-8,250,1500,-6.04167661426314,0.227506368122035,-3.7370064815441205e-05,8.63844818323466e-10
C8H16,4-ethyl-trans-2-hexene,19781-63-6,250,1500,-6.04167661426314,0.227506368122035,-3.7370064815441205e-05,8.63844818323466e-10
C8H16,"3,3-dimethyl-1-hexene",3404-77-1,250,1500,-6.32072675197379,0.231548017669847,-4.01747216482011e-05,1.67722019528213e-09
C8H16,"3,4,4-trimethyl-cis2-pentene",39761-64-3,250,1500,-5.6478766628347,0.224170925659749,-3.31519848334941e-05,-5.133026386463999e-10
C8H16,"3,3,4-trimethyl-1-pentene",560-22-5,250,1500,-6.14703085870736,0.231056085948019,-3.80896231223373e-05,9.281556848666661e-10
C8H16,"3,4,4-trimethyl-1-pentene",564-03-4,250,1500,-6.20406545390375,0.231686472358569,-3.8691132379377296e-05,1.11606497507093e-09
C8H16,2-methyl-3-ethyl-2-pentene,19780-67-7,250,1500,-5.64711502788123,0.221344064149864,-3.3567145778188e-05,-1.97484092232267e-10
C8H16,4-methyl-3-ethyl-cis2-pentene,42067-48-1,250,1500,-5.72996220282263,0.223867203113566,-3.41696015006125e-05,-1.18081649966667e-10
