Formula,Name,CAS,Tmin,Tmax,A,B,C,D,E,F,G
C10H22,"4-ethyl-3,3-dimethylhexane",52897-05-9,150.0,1500.0,127.01760127168,-0.49325712079681,0.0049404954182756,-9.5488284821023E-06,8.8415945598575E-09,-4.0465537139888E-12,7.3253173747888E-16
C10H22,"3-ethyl-3,4-dimethylhexane",52897-06-0,150.0,1500.0,119.27820271721,-0.36596843102305,0.0045616970828971,-9.0648054352897E-06,8.5446048055859E-09,-3.9691380223302E-12,7.2833179743788E-16
C10H22,"2,2,3,3-tetramethylhexane",13475-81-5,150.0,1500.0,124.74677746853,-0.42515000116825,0.0048661026138268,-9.6996743075325E-06,9.2338465367729E-09,-4.3317556090494E-12,8.0088398967574E-16
C10H22,"2,2,3,4-tetramethylhexane",52897-08-2,150.0,1500.0,129.0344636991,-0.51762220053752,0.0050896022125236,-9.9261261249683E-06,9.3080949491797E-09,-4.3159181566195E-12,7.9093485671785E-16
C10H22,"2,2,3,5-tetramethylhexane",52897-09-3,150.0,1500.0,122.51876141537,-0.40970492033939,0.0047798420906829,-9.5630549782139E-06,9.1326016198997E-09,-4.3014808109322E-12,7.9927823748047E-16
C10H22,"2,2,4,4-tetramethylhexane",51750-65-3,150.0,1500.0,106.44436475575,-0.1785703993847,0.0038026175011585,-7.6893214746357E-06,7.3729606068869E-09,-3.5074066141347E-12,6.622760153485E-16
C10H22,"2,2,4,5-tetramethylhexane",16747-42-5,150.0,1500.0,126.39752082085,-0.48356477034266,0.0049407404102201,-9.6484907112117E-06,9.0563016363907E-09,-4.205512014766E-12,7.7212792888335E-16
C10H22,"2,2,5,5-tetramethylhexane",1071-81-4,150.0,1500.0,116.2020668143,-0.33842251636056,0.004246172279402,-8.132661530572E-06,7.4220562342353E-09,-3.3453543815223E-12,5.9600784799956E-16
C10H22,"2,3,3,4-tetramethylhexane",52897-10-6,150.0,1500.0,116.00723242481,-0.29636160483054,0.0043583465024561,-8.7425253960728E-06,8.2392871443821E-09,-3.8026270902668E-12,6.8987321190167E-16
C10H22,"2,3,3,5-tetramethylhexane",52897-11-7,150.0,1500.0,127.9231435876,-0.48538298470527,0.0050473978629035,-9.9652489794959E-06,9.4351950833524E-09,-4.4154958569805E-12,8.1661173133237E-16
C10H22,"2,3,4,4-tetramethylhexane",52897-12-8,150.0,1500.0,132.70988938682,-0.55644002656802,0.0053055198115005,-1.0385583358173E-05,9.7761054615181E-09,-4.5487122573207E-12,8.364004796501E-16
C10H22,"2,3,4,5-tetramethylhexane",52897-15-1,150.0,1500.0,97.856895745233,-0.057530545238607,0.0034031957483909,-7.1178300863133E-06,6.8833121398987E-09,-3.2683995708969E-12,6.1239541840767E-16
C10H22,"3,3,4,4-tetramethylhexane",5171-84-6,150.0,1500.0,130.73006802319,-0.50815226690795,0.0052484072563998,-1.0506239192093E-05,1.0107397164248E-08,-4.8065000051777E-12,9.0335697550102E-16
C10H22,"2,4-dimethyl-3-isopropylpentane",13475-79-1,150.0,1500.0,110.80533204957,-0.25904687990809,0.0040834721165058,-8.162363015312E-06,7.7193480696526E-09,-3.6078674911317E-12,6.6765186813857E-16
C10H22,"3,3-diethyl-2-methylpentane",52897-16-2,150.0,1500.0,137.427972347,-0.64805755467331,0.0055742741507906,-1.0769950883809E-05,1.005710570632E-08,-4.6487512567253E-12,8.4995186574492E-16
C10H22,"3-ethyl-2,2,3-trimethylpentane",52897-17-3,150.0,1500.0,143.75781394292,-0.72676102346741,0.0058265900654971,-1.1037732219618E-05,1.0134134293683E-08,-4.6010788765998E-12,8.2508994655758E-16
C10H22,"3-ethyl-2,2,4-trimethylpentane",52897-18-4,150.0,1500.0,121.17956722688,-0.41786545737588,0.0045703820919577,-8.7701317890887E-06,8.0513673998543E-09,-3.65619461162E-12,6.572627990415E-16
C10H22,"3-ethyl-2,3,4-trimethylpentane",52897-19-5,150.0,1500.0,137.446252519,-0.62923156654245,0.0055640613439981,-1.0806821400124E-05,1.0126782092703E-08,-4.6926519828331E-12,8.5941526027299E-16
C10H22,"2,2,3,3,4-pentamethylpentane",16747-44-7,150.0,1500.0,131.13100959293,-0.52791840257744,0.005256581902519,-1.0450771325833E-05,1.0051214156612E-08,-4.789354851036E-12,9.02117510716E-16
C10H22,"2,2,3,4,4-pentamethylpentane",16747-45-8,150.0,1500.0,114.58380663295,-0.30236998546742,0.0042059117317743,-8.2422786094014E-06,7.7013602598513E-09,-3.5531167585117E-12,6.4690955511705E-16
C10H22O,1-decanol,112-30-1,150.0,1500.0,222.36758033683,-0.94935619094788,0.005940868138405,-1.0658433258493E-05,9.4457362482675E-09,-4.1962396523918E-12,7.4476713482283E-16
C10H22O,isodecanol,25339-17-7,150.0,1500.0,259.16329731501,-1.4888937660682,0.0084050557876143,-1.5814935742863E-05,1.4891796859361E-08,-7.0034011743368E-12,1.3050737389709E-15
C10H22O,2-decanol,1120-06-5,150.0,1500.0,236.26883699781,-1.1617861696609,0.0069237377342887,-1.278348787439E-05,1.1789435022691E-08,-5.4542404324091E-12,1.0045198824776E-15
C10H22O,"2-decanol, (-n++)",74742-10-2,150.0,1500.0,153.73592070424,0.030056005651305,0.0016251378037054,-2.16777643374E-06,1.2338978656897E-09,-3.4041596676969E-13,4.0263946354736E-17
C10H22O,3-decanol,1565-81-7,150.0,1500.0,236.26883699781,-1.1617861696609,0.0069237377342887,-1.278348787439E-05,1.1789435022691E-08,-5.4542404324091E-12,1.0045198824776E-15
C10H22O,4-decanol,2051-31-2,150.0,1500.0,236.26883699781,-1.1617861696609,0.0069237377342887,-1.278348787439E-05,1.1789435022691E-08,-5.4542404324091E-12,1.0045198824776E-15
C10H22O,5-decanol,5205-34-5,150.0,1500.0,236.26883699781,-1.1617861696609,0.0069237377342887,-1.278348787439E-05,1.1789435022691E-08,-5.4542404324091E-12,1.0045198824776E-15
C10H22O,2-methyl-1-nonanol,40589-14-8,150.0,1500.0,236.26883699781,-1.1617861696609,0.0069237377342887,-1.278348787439E-05,1.1789435022691E-08,-5.4542404324091E-12,1.0045198824776E-15
C10H22O,4-methyl-1-nonanol,1489-47-0,150.0,1500.0,236.26883699781,-1.1617861696609,0.0069237377342887,-1.278348787439E-05,1.1789435022691E-08,-5.4542404324091E-12,1.0045198824776E-15
C10H22O,5-methyl-1-nonanol,2768-16-3,150.0,1500.0,236.26883699781,-1.1617861696609,0.0069237377342887,-1.278348787439E-05,1.1789435022691E-08,-5.4542404324091E-12,1.0045198824776E-15
C10H22O,7-methyl-1-nonanol,33234-93-4,150.0,1500.0,236.26883699781,-1.1617861696609,0.0069237377342887,-1.278348787439E-05,1.1789435022691E-08,-5.4542404324091E-12,1.0045198824776E-15
C10H22O,3-methyl-1-nonanol,22663-64-5,150.0,1500.0,236.26883699781,-1.1617861696609,0.0069237377342887,-1.278348787439E-05,1.1789435022691E-08,-5.4542404324091E-12,1.0045198824776E-15
C10H22O,2-methyl-2-nonanol,10297-57-1,150.0,1500.0,258.13828572702,-1.4533522476823,0.0082206095760934,-1.5315461140493E-05,1.4238670843704E-08,-6.6109525109724E-12,1.2177231936181E-15
C10H22O,3-methyl-2-nonanol,60671-32-1,150.0,1500.0,237.80886583077,-1.1821054351537,0.0069982335734384,-1.2889103653759E-05,1.1854692512056E-08,-5.4692106183438E-12,1.0046697559267E-15
C10H22O,5-methyl-2-nonanol,66731-95-1,150.0,1500.0,237.80886583077,-1.1821054351537,0.0069982335734384,-1.2889103653759E-05,1.1854692512056E-08,-5.4692106183438E-12,1.0046697559267E-15
C10H22O,6-methyl-2-nonanol,66256-60-8,150.0,1500.0,237.80886583077,-1.1821054351537,0.0069982335734384,-1.2889103653759E-05,1.1854692512056E-08,-5.4692106183438E-12,1.0046697559267E-15
C10H22O,7-methyl-2-nonanol,66256-61-9,150.0,1500.0,237.80886583077,-1.1821054351537,0.0069982335734384,-1.2889103653759E-05,1.1854692512056E-08,-5.4692106183438E-12,1.0046697559267E-15
C10H22O,8-methyl-2-nonanol,14779-92-1,150.0,1500.0,237.80886583077,-1.1821054351537,0.0069982335734384,-1.2889103653759E-05,1.1854692512056E-08,-5.4692106183438E-12,1.0046697559267E-15
C10H22O,2-methyl-3-nonanol,26533-33-5,150.0,1500.0,237.80886583077,-1.1821054351537,0.0069982335734384,-1.2889103653759E-05,1.1854692512056E-08,-5.4692106183438E-12,1.0046697559267E-15
C10H22O,3-methyl-3-nonanol,21078-72-8,150.0,1500.0,258.13828572702,-1.4533522476823,0.0082206095760934,-1.5315461140493E-05,1.4238670843704E-08,-6.6109525109724E-12,1.2177231936181E-15
C10H22O,5-methyl-3-nonanol,66719-43-5,150.0,1500.0,237.80886583077,-1.1821054351537,0.0069982335734384,-1.2889103653759E-05,1.1854692512056E-08,-5.4692106183438E-12,1.0046697559267E-15
C10H22O,2-methyl-4-nonanol,26533-31-3,150.0,1500.0,237.80886583077,-1.1821054351537,0.0069982335734384,-1.2889103653759E-05,1.1854692512056E-08,-5.4692106183438E-12,1.0046697559267E-15
C10H22O,4-methyl-4-nonanol,23418-38-4,150.0,1500.0,258.13828572702,-1.4533522476823,0.0082206095760934,-1.5315461140493E-05,1.4238670843704E-08,-6.6109525109724E-12,1.2177231936181E-15
C10H22O,5-methyl-4-nonanol,66719-44-6,150.0,1500.0,237.80886583077,-1.1821054351537,0.0069982335734384,-1.2889103653759E-05,1.1854692512056E-08,-5.4692106183438E-12,1.0046697559267E-15
C10H22O,7-methyl-4-nonanol,26981-98-6,150.0,1500.0,237.80886583077,-1.1821054351537,0.0069982335734384,-1.2889103653759E-05,1.1854692512056E-08,-5.4692106183438E-12,1.0046697559267E-15
C10H22O,2-methyl-5-nonanol,29843-62-7,150.0,1500.0,237.80886583077,-1.1821054351537,0.0069982335734384,-1.2889103653759E-05,1.1854692512056E-08,-5.4692106183438E-12,1.0046697559267E-15
C10H22O,5-methyl-5-nonanol,33933-78-7,150.0,1500.0,258.13828572702,-1.4533522476823,0.0082206095760934,-1.5315461140493E-05,1.4238670843704E-08,-6.6109525109724E-12,1.2177231936181E-15
C10H22O,2-ethyl-1-octanol,20592-10-3,150.0,1500.0,236.26883699781,-1.1617861696609,0.0069237377342887,-1.278348787439E-05,1.1789435022691E-08,-5.4542404324091E-12,1.0045198824776E-15
C10H22O,3-ethyl-1-octanol,66719-36-6,150.0,1500.0,236.26883699781,-1.1617861696609,0.0069237377342887,-1.278348787439E-05,1.1789435022691E-08,-5.4542404324091E-12,1.0045198824776E-15
C10H22O,"2,2-dimethyl-1-octanol",2370-14-1,150.0,1500.0,258.13828572702,-1.4533522476823,0.0082206095760934,-1.5315461140493E-05,1.4238670843704E-08,-6.6109525109724E-12,1.2177231936181E-15
C10H22O,"2,6-dimethyl-1-octanol",62417-08-7,150.0,1500.0,237.80886583077,-1.1821054351537,0.0069982335734384,-1.2889103653759E-05,1.1854692512056E-08,-5.4692106183438E-12,1.0046697559267E-15
C10H22O,"3,7-dimethyl-1-octanol",106-21-8,150.0,1500.0,237.80886583077,-1.1821054351537,0.0069982335734384,-1.2889103653759E-05,1.1854692512056E-08,-5.4692106183438E-12,1.0046697559267E-15
C10H22O,"4,5-dimethyl-1-octanol",66719-32-2,150.0,1500.0,237.80886583077,-1.1821054351537,0.0069982335734384,-1.2889103653759E-05,1.1854692512056E-08,-5.4692106183438E-12,1.0046697559267E-15
C10H22O,"4,6-dimethyl-1-octanol",66719-33-3,150.0,1500.0,237.80886583077,-1.1821054351537,0.0069982335734384,-1.2889103653759E-05,1.1854692512056E-08,-5.4692106183438E-12,1.0046697559267E-15
C10H22O,"4,7-dimethyl-1-octanol",66719-34-4,150.0,1500.0,237.80886583077,-1.1821054351537,0.0069982335734384,-1.2889103653759E-05,1.1854692512056E-08,-5.4692106183438E-12,1.0046697559267E-15
C10H22O,"7,7-dimethyl-1-octanol",66719-35-5,150.0,1500.0,258.13828572702,-1.4533522476823,0.0082206095760934,-1.5315461140493E-05,1.4238670843704E-08,-6.6109525109724E-12,1.2177231936181E-15
C10H22O,"2,4-dimethyl-2-octanol",18675-20-2,150.0,1500.0,259.67831452044,-1.4736715126517,0.0082951054128412,-1.5421076914773E-05,1.4303928327655E-08,-6.6259226941051E-12,1.2178730665061E-15
C10H22O,"2,6-dimethyt-2-octanol",18479-57-7,150.0,1500.0,259.67831452044,-1.4736715126517,0.0082951054128412,-1.5421076914773E-05,1.4303928327655E-08,-6.6259226941051E-12,1.2178730665061E-15
C10H22O,"2,7-dimethyl-2-octanol",42007-73-8,150.0,1500.0,259.67831452044,-1.4736715126517,0.0082951054128412,-1.5421076914773E-05,1.4303928327655E-08,-6.6259226941051E-12,1.2178730665061E-15
C10H22O,"3,7-dimethyl-2-octanol",15340-96-2,150.0,1500.0,239.34889465523,-1.2024247005357,0.0070727294120872,-1.2994719432081E-05,1.191995000032E-08,-5.4841808037137E-12,1.0048196292636E-15
C10H22O,3-ethyl-3-octanol,2051-32-3,150.0,1500.0,258.13828572702,-1.4533522476823,0.0082206095760934,-1.5315461140493E-05,1.4238670843704E-08,-6.6109525109724E-12,1.2177231936181E-15
C10H22O,6-ethyl-3-octanol,19781-27-2,150.0,1500.0,237.80886583077,-1.1821054351537,0.0069982335734384,-1.2889103653759E-05,1.1854692512056E-08,-5.4692106183438E-12,1.0046697559267E-15
C10H22O,"2,2-dimethyl-3-octanol",19841-72-6,150.0,1500.0,259.67831452044,-1.4736715126517,0.0082951054128412,-1.5421076914773E-05,1.4303928327655E-08,-6.6259226941051E-12,1.2178730665061E-15
C10H22O,"2,3-dimethyl-3-octanol",19781-10-3,150.0,1500.0,259.67831452044,-1.4736715126517,0.0082951054128412,-1.5421076914773E-05,1.4303928327655E-08,-6.6259226941051E-12,1.2178730665061E-15
C10H22O,"2,7-dimethyl-3-octanol",66719-55-9,150.0,1500.0,239.34889465523,-1.2024247005357,0.0070727294120872,-1.2994719432081E-05,1.191995000032E-08,-5.4841808037137E-12,1.0048196292636E-15
C10H22O,"3,5-dimethyl-3-octanol",56065-42-0,150.0,1500.0,259.67831452044,-1.4736715126517,0.0082951054128412,-1.5421076914773E-05,1.4303928327655E-08,-6.6259226941051E-12,1.2178730665061E-15
C10H22O,"3,6-dimethyl-3-octanol",151-19-9,150.0,1500.0,259.67831452044,-1.4736715126517,0.0082951054128412,-1.5421076914773E-05,1.4303928327655E-08,-6.6259226941051E-12,1.2178730665061E-15
C10H22O,"3,7-dimethyl-3-octanol",78-69-3,150.0,1500.0,259.67831452044,-1.4736715126517,0.0082951054128412,-1.5421076914773E-05,1.4303928327655E-08,-6.6259226941051E-12,1.2178730665061E-15
C10H22O,3-ethyl-4-octanol,63126-48-7,150.0,1500.0,237.80886583077,-1.1821054351537,0.0069982335734384,-1.2889103653759E-05,1.1854692512056E-08,-5.4692106183438E-12,1.0046697559267E-15
C10H22O,4-ethyl-4-octanol,38395-42-5,150.0,1500.0,258.13828572702,-1.4533522476823,0.0082206095760934,-1.5315461140493E-05,1.4238670843704E-08,-6.6109525109724E-12,1.2177231936181E-15
C10H22O,"2,2-dimethyl-4-octanol",66719-52-6,150.0,1500.0,259.67831452044,-1.4736715126517,0.0082951054128412,-1.5421076914773E-05,1.4303928327655E-08,-6.6259226941051E-12,1.2178730665061E-15
C10H22O,"2,4-dimethyl-4-octanol",33933-79-8,150.0,1500.0,259.67831452044,-1.4736715126517,0.0082951054128412,-1.5421076914773E-05,1.4303928327655E-08,-6.6259226941051E-12,1.2178730665061E-15
C10H22O,"2,5-dimethyl-4-octanol",66719-53-7,150.0,1500.0,239.34889465523,-1.2024247005357,0.0070727294120872,-1.2994719432081E-05,1.191995000032E-08,-5.4841808037137E-12,1.0048196292636E-15
C10H22O,"2,6-dimethyl-4-octanol",66719-54-8,150.0,1500.0,239.34889465523,-1.2024247005357,0.0070727294120872,-1.2994719432081E-05,1.191995000032E-08,-5.4841808037137E-12,1.0048196292636E-15
C10H22O,"2,7-dimethyl-4-octanol",19781-11-4,150.0,1500.0,239.34889465523,-1.2024247005357,0.0070727294120872,-1.2994719432081E-05,1.191995000032E-08,-5.4841808037137E-12,1.0048196292636E-15
C10H22O,"3,4-dimethyl-4-octanol",66719-30-0,150.0,1500.0,259.67831452044,-1.4736715126517,0.0082951054128412,-1.5421076914773E-05,1.4303928327655E-08,-6.6259226941051E-12,1.2178730665061E-15
C10H22O,"3,6-dimethyl-4-octanol",66719-31-1,150.0,1500.0,239.34889465523,-1.2024247005357,0.0070727294120872,-1.2994719432081E-05,1.191995000032E-08,-5.4841808037137E-12,1.0048196292636E-15
C10H22O,"4,6-dimethyl-4-octanol",56065-43-1,150.0,1500.0,259.67831452044,-1.4736715126517,0.0082951054128412,-1.5421076914773E-05,1.4303928327655E-08,-6.6259226941051E-12,1.2178730665061E-15
C10H22O,"4,7-dimethyl-4-octanol",19781-13-6,150.0,1500.0,259.67831452044,-1.4736715126517,0.0082951054128412,-1.5421076914773E-05,1.4303928327655E-08,-6.6259226941051E-12,1.2178730665061E-15
C10H22O,2-propyl-1-heptanol,10042-59-8,150.0,1500.0,236.26883699781,-1.1617861696609,0.0069237377342887,-1.278348787439E-05,1.1789435022691E-08,-5.4542404324091E-12,1.0045198824776E-15
C10H22O,3-isopropyl-1-heptanol,38514-15-7,150.0,1500.0,237.80886583077,-1.1821054351537,0.0069982335734384,-1.2889103653759E-05,1.1854692512056E-08,-5.4692106183438E-12,1.0046697559267E-15
C10H22O,"2,4,6-trimethyl-2-heptanol",66256-47-1,150.0,1500.0,261.21834337072,-1.4939907783758,0.0083696012530619,-1.5526692696429E-05,1.4369185819469E-08,-6.6408928813137E-12,1.2180229402114E-15
C10H22O,"2,5,6-trimethyl-2-heptanol",66256-48-2,150.0,1500.0,261.21834337072,-1.4939907783758,0.0083696012530619,-1.5526692696429E-05,1.4369185819469E-08,-6.6408928813137E-12,1.2180229402114E-15
C10H22O,"4,6,6-trimethyl-2-heptanol",51079-79-9,150.0,1500.0,261.21834337072,-1.4939907783758,0.0083696012530619,-1.5526692696429E-05,1.4369185819469E-08,-6.6408928813137E-12,1.2180229402114E-15
C10H22O,2-methyl-3-ethyl-3-heptanol,66719-37-7,150.0,1500.0,259.67831452044,-1.4736715126517,0.0082951054128412,-1.5421076914773E-05,1.4303928327655E-08,-6.6259226941051E-12,1.2178730665061E-15
C10H22O,4-methyl-5-ethyl-3-heptanol,66731-94-0,150.0,1500.0,239.34889465523,-1.2024247005357,0.0070727294120872,-1.2994719432081E-05,1.191995000032E-08,-5.4841808037137E-12,1.0048196292636E-15
C10H22O,"2,2,3-trimethyl-3-heptanol",29772-40-5,150.0,1500.0,281.54776323699,-1.7652375905058,0.0095919772538787,-1.7953050179252E-05,1.6753164146941E-08,-7.7826347717751E-12,1.4310763774678E-15
C10H22O,"2,2,6-trimethyl-3-heptanol",66256-43-7,150.0,1500.0,261.21834337072,-1.4939907783758,0.0083696012530619,-1.5526692696429E-05,1.4369185819469E-08,-6.6408928813137E-12,1.2180229402114E-15
C10H22O,"2,3,6-trimethyl-3-heptanol",58046-40-5,150.0,1500.0,261.21834337072,-1.4939907783758,0.0083696012530619,-1.5526692696429E-05,1.4369185819469E-08,-6.6408928813137E-12,1.2180229402114E-15
C10H22O,"3,5,5-trimethyl-3-heptanol",66256-50-6,150.0,1500.0,281.54776323699,-1.7652375905058,0.0095919772538787,-1.7953050179252E-05,1.6753164146941E-08,-7.7826347717751E-12,1.4310763774678E-15
C10H22O,4-propyl-4-heptanol,2198-72-3,150.0,1500.0,258.13828572702,-1.4533522476823,0.0082206095760934,-1.5315461140493E-05,1.4238670843704E-08,-6.6109525109724E-12,1.2177231936181E-15
C10H22O,4-isopropyl-4-heptanol,51200-82-9,150.0,1500.0,259.67831452044,-1.4736715126517,0.0082951054128412,-1.5421076914773E-05,1.4303928327655E-08,-6.6259226941051E-12,1.2178730665061E-15
C10H22O,"2,2,4-trimethyl-4-heptanol",57233-31-5,150.0,1500.0,281.54776323699,-1.7652375905058,0.0095919772538787,-1.7953050179252E-05,1.6753164146941E-08,-7.7826347717751E-12,1.4310763774678E-15
C10H22O,"2,2,5-trimethyl-4-heptanol",66256-42-6,150.0,1500.0,261.21834337072,-1.4939907783758,0.0083696012530619,-1.5526692696429E-05,1.4369185819469E-08,-6.6408928813137E-12,1.2180229402114E-15
C10H22O,"2,2,6-trimethyl-4-heptanol",66256-44-8,150.0,1500.0,261.21834337072,-1.4939907783758,0.0083696012530619,-1.5526692696429E-05,1.4369185819469E-08,-6.6408928813137E-12,1.2180229402114E-15
C10H22O,"2,4,5-trimethyl-4-heptanol",66256-46-0,150.0,1500.0,261.21834337072,-1.4939907783758,0.0083696012530619,-1.5526692696429E-05,1.4369185819469E-08,-6.6408928813137E-12,1.2180229402114E-15
C10H22O,"2,4,6-trimethyl-4-heptanol",60836-07-9,150.0,1500.0,261.21834337072,-1.4939907783758,0.0083696012530619,-1.5526692696429E-05,1.4369185819469E-08,-6.6408928813137E-12,1.2180229402114E-15
C10H22O,4-methyl-2-propyl-1-hexanol,66256-62-0,150.0,1500.0,237.80886583077,-1.1821054351537,0.0069982335734384,-1.2889103653759E-05,1.1854692512056E-08,-5.4692106183438E-12,1.0046697559267E-15
C10H22O,4-methyl-2-isopropyl-1-hexanol,66719-41-3,150.0,1500.0,223.0299916889,-0.92833591204358,0.0057855701818527,-1.0161805744925E-05,8.8693278282638E-09,-3.9089502004011E-12,6.9227785556349E-16
C10H22O,5-methyl-2-isopropyl-1-hexanol,2051-33-4,150.0,1500.0,239.34889465523,-1.2024247005357,0.0070727294120872,-1.2994719432081E-05,1.191995000032E-08,-5.4841808037137E-12,1.0048196292636E-15
C10H22O,"2,3,4,4-tetramethyl-2-hexanol",66256-66-4,150.0,1500.0,283.08779208022,-1.7855568561365,0.0096664730936703,-1.8058665959998E-05,1.6818421637785E-08,-7.797604958482E-12,1.4312262510726E-15
C10H22O,"3,3,5,5-tetramethyl-2-hexanol",66256-69-7,150.0,1500.0,283.08779208022,-1.7855568561365,0.0096664730936703,-1.8058665959998E-05,1.6818421637785E-08,-7.797604958482E-12,1.4312262510726E-15
C10H22O,2-methyl-3-isopropyl-3-hexanol,51200-81-8,150.0,1500.0,244.8994404435,-1.2199019904056,0.0070824420252432,-1.2693779014433E-05,1.1318563652938E-08,-5.0656622808769E-12,9.0548116708984E-16
C10H22O,"2,2-dimethyl-4-ethyl-3-hexanol",66719-47-9,150.0,1500.0,261.21834337072,-1.4939907783758,0.0083696012530619,-1.5526692696429E-05,1.4369185819469E-08,-6.6408928813137E-12,1.2180229402114E-15
C10H22O,"2,4-dimethyl-4-ethyl-3-hexanol",66719-48-0,150.0,1500.0,261.21834337072,-1.4939907783758,0.0083696012530619,-1.5526692696429E-05,1.4369185819469E-08,-6.6408928813137E-12,1.2180229402114E-15
C10H22O,"5,5-dimethyl-3-ethyl-3-hexanol",5340-62-5,150.0,1500.0,281.54776323699,-1.7652375905058,0.0095919772538787,-1.7953050179252E-05,1.6753164146941E-08,-7.7826347717751E-12,1.4310763774678E-15
C10H22O,"2,2,3,4-tetramethyl-3-hexanol",66256-63-1,150.0,1500.0,283.08779208022,-1.7855568561365,0.0096664730936703,-1.8058665959998E-05,1.6818421637785E-08,-7.797604958482E-12,1.4312262510726E-15
C10H22O,"2,2,3,5-tetramethyl-3-hexanol",66256-64-2,150.0,1500.0,283.08779208022,-1.7855568561365,0.0096664730936703,-1.8058665959998E-05,1.6818421637785E-08,-7.797604958482E-12,1.4312262510726E-15
C10H22O,"2,2,4,4-tetramethyl-3-hexanol",66256-65-3,150.0,1500.0,283.08779208022,-1.7855568561365,0.0096664730936703,-1.8058665959998E-05,1.6818421637785E-08,-7.797604958482E-12,1.4312262510726E-15
C10H22O,"2,2,5,5-tetramethyl-3-hexanol",55073-86-4,150.0,1500.0,283.08779208022,-1.7855568561365,0.0096664730936703,-1.8058665959998E-05,1.6818421637785E-08,-7.797604958482E-12,1.4312262510726E-15
C10H22O,"2,3,4,4-tetramethyl-3-hexanol",66256-67-5,150.0,1500.0,283.08779208022,-1.7855568561365,0.0096664730936703,-1.8058665959998E-05,1.6818421637785E-08,-7.797604958482E-12,1.4312262510726E-15
C10H22O,"2,3,5,5-tetramethyl-3-hexanol",5396-09-8,150.0,1500.0,283.08779208022,-1.7855568561365,0.0096664730936703,-1.8058665959998E-05,1.6818421637785E-08,-7.797604958482E-12,1.4312262510726E-15
C10H22O,"2,4,4,5-tetramethyl-3-hexanol",66256-68-6,150.0,1500.0,262.75837219016,-1.5143100436905,0.0084440970913976,-1.563230847408E-05,1.4434443307011E-08,-6.6558630663072E-12,1.2181728134724E-15
C10H22O,"3,4,4,5-tetramethyl-3-hexanol",66256-39-1,150.0,1500.0,283.08779208022,-1.7855568561365,0.0096664730936703,-1.8058665959998E-05,1.6818421637785E-08,-7.797604958482E-12,1.4312262510726E-15
C10H22O,"3,4,5,5-tetramethyl-3-hexanol",66256-40-4,150.0,1500.0,283.08779208022,-1.7855568561365,0.0096664730936703,-1.8058665959998E-05,1.6818421637785E-08,-7.797604958482E-12,1.4312262510726E-15
C10H22O,4-methyl-2-isobutyl-1-pentanol,22417-45-4,150.0,1500.0,223.0299916889,-0.92833591204358,0.0057855701818527,-1.0161805744925E-05,8.8693278282638E-09,-3.9089502004011E-12,6.9227785556349E-16
C10H22O,"4,4-dimethyl-3-isopropyl-1-pentanol",66719-51-5,150.0,1500.0,261.21834337072,-1.4939907783758,0.0083696012530619,-1.5526692696429E-05,1.4369185819469E-08,-6.6408928813137E-12,1.2180229402114E-15
C10H22O,"3,4-dimethyl-3-isopropyl-2-pentanol",66719-50-4,150.0,1500.0,246.43946930183,-1.2402212562352,0.007156937865942,-1.2799394797092E-05,1.1383821145808E-08,-5.0806324686289E-12,9.0563104090336E-16
C10H22O,"2,4-dimethyl-3-isopropyl-3-pentanol",51200-83-0,150.0,1500.0,246.43946930183,-1.2402212562352,0.007156937865942,-1.2799394797092E-05,1.1383821145808E-08,-5.0806324686289E-12,9.0563104090336E-16
C10H22O,"2,2,4-trimethyl-3-ethyl-3-pentanol",66256-41-5,150.0,1500.0,283.08779208022,-1.7855568561365,0.0096664730936703,-1.8058665959998E-05,1.6818421637785E-08,-7.797604958482E-12,1.4312262510726E-15
C10H22O,"2,2,3,4,4-pentamethyl-3-pentanol",5857-69-2,150.0,1500.0,304.95724083634,-2.077122934515,0.010963344937115,-2.0590639229577E-05,1.9267657462496E-08,-8.9543170389598E-12,1.6444295625965E-15
C10H22O,"2,3-dimethyl-2-tert-butyl-1-butanol",81931-81-9,150.0,1500.0,283.08779208022,-1.7855568561365,0.0096664730936703,-1.8058665959998E-05,1.6818421637785E-08,-7.797604958482E-12,1.4312262510726E-15
C10H22O,"3,7-dimethyl-3-octanol, (-n++)",57706-88-4,150.0,1500.0,283.08779208022,-1.7855568561365,0.0096664730936703,-1.8058665959998E-05,1.6818421637785E-08,-7.797604958482E-12,1.4312262510726E-15
C10H22O,"3,7-dimethyl-1-octanol, (-n++)",59204-02-3,150.0,1500.0,283.08779208022,-1.7855568561365,0.0096664730936703,-1.8058665959998E-05,1.6818421637785E-08,-7.797604958482E-12,1.4312262510726E-15
C10H22O,3-ethyl-6-methyl-3-heptanol,66719-40-2,150.0,1500.0,283.08779208022,-1.7855568561365,0.0096664730936703,-1.8058665959998E-05,1.6818421637785E-08,-7.797604958482E-12,1.4312262510726E-15
C10H22O,8-methyl-1-nonanol,55505-26-5,150.0,1500.0,343.43687819587,-2.2110704770594,0.010793605903723,-1.9694842239939E-05,1.8159456172429E-08,-8.3612853759785E-12,1.5243486401451E-15
C10H22O,dipentyl ether,693-65-2,150.0,1500.0,276.72052276129,-1.5853808104862,0.0085290572076337,-1.6609563899494E-05,1.6219631153503E-08,-7.8540086780379E-12,1.4955627678321E-15
